id,date,bank_category,bank_name,atms_crms_onsite,atms_crms_offsite,pos,micro_atms,bharat_qr,upi_qr,credit_cards,debit_cards,cc_pay_trns_at_pos_vol,cc_pay_trns_at_pos_val,cc_pay_trns_online_vol,cc_pay_trns_online_val,cc_pay_trns_other_vol,cc_pay_trns_other_val,cc_cash_withdraw_atm_val,cc_cash_withdraw_atm_vol,dc_pay_trns_at_pos_vol,dc_pay_trns_at_pos_val,dc_pay_trns_online_vol,dc_pay_trns_online_val,dc_pay_trns_other_vol,dc_pay_trns_other_val,dc_cash_withdraw_atm_val,dc_cash_withdraw_atm_vol,dc_cash_withdraw_pos_val,dc_cash_withdraw_pos_vol
116,01-05-2022,Small Finance Banks,AU Small Finance Bank,424,3,0,330,0,602791,216123,2047753,335343,1655063.82,245029,1907135.83,1599,775.51,4461,28075.7,262413,630522.94,205352,487450.41,221,3640.62,883325,5661983.1,117,123.1
117,01-05-2022,Payment Banks,Airtel Payments Bank,0,0,0,0,0,3430876,0,1962294,0,0,0,0,0,0,0,0,0,0,226382,157708.56,0,0,0,0,0,0
118,01-05-2022,Foreign Banks,American Express,0,0,47951,0,0,0,1366552,0,1034325,7361016.82,3420823,22946533.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,01-05-2022,Private Sector Banks,Axis Bank,5756,10644,1052653,710,338632,38677068,9475786,28233123,15584751,44919025.54,10598060,50803169.76,0,0,53567,218749.88,12635517,30044348.33,6055599,16429505.19,21748,545062.89,21881876,132888181,0,0
120,01-05-2022,Private Sector Banks,Bandhan Bank,466,5,36534,0,0,0,0,5090313,0,0,0,0,0,0,0,0,605706,1415689,373822,760351,0,0,2578757,13192371.72,20399,20171
121,01-05-2022,Foreign Banks,Bank of America,0,0,0,0,0,0,21417,0,28869,121872.83,13335,147003.29,0,0,1,10,0,0,0,0,0,0,0,0,0,0
122,01-05-2022,Public Sector Banks,Bank of Baroda,8770,2718,26371,36720,12318,701796,1267896,75630687,1530161,4796898.41,1424440,6074427.89,0,0,25723,113135.42,8566629,16273071.77,4301660,6802295.17,3,6.15,28999224,136210034.3,1989,1825.89
123,01-05-2022,Public Sector Banks,Bank of India,5259,2808,46189,11304,103,386657,165929,45256890,158107,527624.83,119527,321610.2,0,0,10239,58812.65,5052581,9012725.99,3039827,3685935.33,0,0,18534653,72441187.47,5579,5390.61
124,01-05-2022,Public Sector Banks,Bank of Maharashtra,1718,436,2656,0,355014,503441,77291,12523886,91537,377379.41,0,0,0,0,819,3695.99,2754302,4330669.8,1116639,1448273.71,9747,113943.8,7527984,32474886.87,0,0
125,01-05-2022,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,1696,0,0,0,0,0,0,0,0,78,302.84,12,10.1,0,0,363,3296.02,0,0
126,01-05-2022,Public Sector Banks,Canara Bank,8062,4128,49795,8906,66,1305888,915470,46959288,655999,1744639.23,300098,977784.7,0,0,53418,269623.06,10225689,20691394.04,4273410,6895824.72,4277,70393.83,31688106,142676206.9,2136,1868.98
127,01-05-2022,Small Finance Banks,Capital Small Finance Bank,163,2,0,0,0,0,0,188366,0,0,0,0,0,0,0,0,51030,121996.16,19719,41394.97,0,0,128969,686334.77,0,0
128,01-05-2022,Private Sector Banks,Catholic Syrian Bank,423,52,0,1150,4287,0,0,815718,0,0,0,0,0,0,0,0,266779,472381.29,55022,94335.98,2,14,481413,2280947.37,40,21.69
129,01-05-2022,Public Sector Banks,Central Bank of India,2389,587,3921,8982,7727,185592,0,28963920,0,0,0,0,0,0,0,0,2792070,5851095.72,757379,1199880.62,0,0,9056496,40792043.14,10900,10913.62
130,01-05-2022,Foreign Banks,Citibank,47,442,0,0,0,0,2550537,1343391,7259923,20067989.32,6177768,25162043.45,0,0,12528,72957.9,1036921,2590026.53,1056479,2923788.71,0,0,968600,5407833.88,0,0
131,01-05-2022,Private Sector Banks,City Union Bank,1108,596,7774,23089,0,32250,1747,2613007,1559,4116.98,403,1985.36,0,0,19,43.1,945149,1814860.67,214155,338641.79,0,0,2741444,14020250.97,0,0
132,01-05-2022,Foreign Banks,DBS Bank,482,516,932,98,0,2775,12937,2104736,13030,48718.78,6898,53435.51,0,0,153,499.8,714872,1043552.11,291572,472731.09,451,6645.32,1280046,5582527.81,74,65.2
133,01-05-2022,Private Sector Banks,DCB Bank,364,8,9027,0,5415,0,3633,874322,6366,14827.5,3599,11933.14,0,0,143,863.86,295629,604820.69,88057,368388.33,481,15266.18,295663,1784653.22,0,0
134,01-05-2022,Foreign Banks,Deutsche Bank,13,18,0,0,0,5,0,118513,0,0,0,0,0,0,0,0,64006,160703.99,34738,86216.66,0,0,50722,296937.47,0,0
135,01-05-2022,Private Sector Banks,Dhanlaxmi Bank,214,44,1514,0,0,20357,7233,513144,17941,38447.83,6364,21406.2,14,79.98,117,393.39,265080,441641.26,57902,91656.37,0,0,455325,1982025.71,0,0
136,01-05-2022,Small Finance Banks,ESAF Small Finance Bank,408,3,0,1013,0,0,0,4493019,0,0,0,0,0,0,0,0,315486,392823.11,0,0,0,0,1094643,5270855.67,106,63.91
137,01-05-2022,Small Finance Banks,Equitas Small Finance Bank,336,3,15483,299,22809,0,0,3526852,0,0,0,0,0,0,0,0,283150,476658.34,173201,421777.38,0,0,992230,3508084.37,0,0
138,01-05-2022,Private Sector Banks,Federal Bank,1504,353,15843,0,105113,3236312,205091,11871123,494647,1583242.03,502180,2283332.84,0,0,2330,11269.22,5825853,9950569.74,2082272,4077134.97,1939,21154.69,9317813,44819841.28,313,267.9
139,01-05-2022,Small Finance Banks,Fincare Small Finance Bank,125,0,0,0,0,0,0,3495704,0,0,0,0,0,0,0,0,52467,58679.68,7712,10543.41,0,0,564112,2546742.26,0,0
140,01-05-2022,Payment Banks,Fino Payments Bank,0,0,0,314868,0,14807,0,4791704,0,0,0,0,0,0,0,0,206339,381338.89,27257,19786.06,0,0,1467225,4505439.63,313,186.75
141,01-05-2022,Private Sector Banks,HDFC Bank,8964,9558,1114459,3303,1300347,0,17219010,44236727,32175588,128182453.8,28195486,186606867.6,0,0,156094,944796.48,26041856,62158439.23,17543203,39941483.29,574688,4049282.73,40478499,239592701.6,46473,46525.34
142,01-05-2022,Foreign Banks,HSBC,46,28,0,0,0,0,760575,522803,632672,3531058.2,1134108,3958680.67,0,0,1764,14626.93,404764,1116481.57,0,0,0,0,270267,1548561.77,0,0
143,01-05-2022,Private Sector Banks,ICICI Bank,8470,8074,1004716,2647,515791,3142174,13340781,36983226,20702689,73993351.97,24975238,144592751.7,0,0,50251,243277.35,17610606,43837164.84,7031542,21585246.86,23777,234426.3,23648680,146660651.3,130,99.1
144,01-05-2022,Private Sector Banks,IDBI Bank,2210,1182,22943,221,5574,180825,41850,12779682,76399,234440.63,52582,173172.75,0,0,456,2381.55,2927772,5671810.65,953353,1685654.48,0,0,7115499,34825306.24,583,643.76
145,01-05-2022,Private Sector Banks,IDFC First Bank,574,220,28546,11547,0,38079,887837,4309591,1488223,5213691.21,1261250,7440294.57,0,0,12928,46900.9,1461865,2327615.3,467803,1299269.16,0,0,3188828,13157589.34,0,0
146,01-05-2022,Payment Banks,India Post Payments Bank,0,0,0,132120,0,101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,01-05-2022,Public Sector Banks,Indian Bank,4237,592,14834,9657,0,368613,155411,27241274,136127,423592.76,71747,288739.54,0,0,2391,14093.72,6306320,11831397.73,2856489,3959763.6,5124,79656.37,20993891,96579080.7,42393,41862.7
148,01-05-2022,Public Sector Banks,Indian Overseas Bank,2731,637,0,0,0,101867,76019,14770053,63567,156608.59,26449,62553.92,0,0,847,3960.66,3906927,7275090.64,1225514,1840134.02,0,0,15323889,64720149.26,0,0
149,01-05-2022,Private Sector Banks,IndusInd Bank,1510,1263,235728,164,35983,57411,1972365,7140280,2438142,11487643.8,2517320,49285370.16,0,0,19200,96380.92,1788880,3715271.19,1153156,3201632.72,1213,67213.23,5079890,25362727.87,0,0
150,01-05-2022,Private Sector Banks,Jammu & Kashmir Bank,840,614,10928,945,0,36650,81550,3548259,138182,851532.25,120102,280142.53,0,0,5553,22174.7,1248972,2898543.19,3900341,1516772.8,0,0,6282980,32525070.31,3,2.1
151,01-05-2022,Small Finance Banks,Jana Small Finance Bank,65,2,0,164,0,493817,0,2406319,0,0,0,0,0,0,0,0,68037,101590.16,16645,30795.05,0,0,313309,1540665.1,0,0
152,01-05-2022,Payment Banks,Jio Payments Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,01-05-2022,Private Sector Banks,Karnataka Bank,829,620,9577,0,0,31715,0,5159931,0,0,0,0,0,0,0,0,1954943,2998506.64,446088,672518.16,0,0,4452746,19454295.52,0,0
154,01-05-2022,Private Sector Banks,Karur Vysya Bank,1369,864,9285,0,0,14685,7430,4050405,19665,100348.74,4624,41205.78,0,0,333,2429.2,2056616,4311668,454599,1037288.1,16392,219444.97,5233981,24544986.81,0,0
155,01-05-2022,Private Sector Banks,Kotak Mahindra Bank,1397,1337,57375,6346,24558,253073,3606571,24228289,4398971,13537860.3,3518928,19126241.7,0,0,39582,149094.21,5803817,10335201.75,4180390,8666647.32,0,0,10960764,49267520.6,0,0
156,01-05-2022,Payment Banks,NSDL Payments Bank,0,0,0,84036,0,0,0,369029,0,0,0,0,0,0,0,0,811,892.51,23215,12530.16,0,0,3877,15878.7,0,0
157,01-05-2022,Small Finance Banks,North East Small Finance Bank,8,1,0,0,0,0,0,311903,0,0,0,0,0,0,0,0,21163,25387.38,0,0,0,0,50056,185209.5,0,0
158,01-05-2022,Payment Banks,Paytm Payments Bank,1,67,439894,0,0,22709512,0,37013451,0,0,0,0,0,0,0,0,748866,906827,1745974,2433192,0,0,2018737,7415866,0,0
159,01-05-2022,Public Sector Banks,Punjab & Sind Bank,777,25,1067,357,1145,12685,0,3500716,0,0,0,0,0,0,0,0,572804,1178917.59,363912,715070.75,0,0,1565726,7030946.2,0,0
160,01-05-2022,Public Sector Banks,Punjab National Bank,8228,5092,41793,11265,581778,57413,329439,45920571,444473,1289655.98,179652,552103.24,0,0,2803,8778.65,9694013,18331190,6603883,8078639.03,0,0,29125750,142207574.1,0,0
161,01-05-2022,Private Sector Banks,RBL Bank,374,41,808257,0,47023,73903,3827746,1356091,5463910,20480924.55,4467495,25394666.69,0,0,30603,110793.75,326687,645809.3,150434,425564.87,100,3820.24,608940,3008739.23,0,0
162,01-05-2022,Foreign Banks,SBM Bank India,7,0,0,207604,0,0,896538,81778,338592,1306156.7,1110627,4116362.95,0,0,59720,381342.74,3728,7188.31,9513,18325.29,0,0,6442,24457.11,0,0
163,01-05-2022,Private Sector Banks,South Indian Bank,854,418,11613,0,3814,55343,87173,3696135,262635,801079.31,249052,1198075.35,0,0,0,0,1997008,3658779.09,473716,964731,0,0,3116371,14102269.16,0,0
164,01-05-2022,Foreign Banks,Standard Chartered Bank,95,72,0,0,0,0,1328773,1121344,1812644,5531866.87,1510611,6553706.91,0,0,2683,18277.46,901177,2306435.56,677216,1139290.37,30,942.42,1020707,4763705.09,0,0
165,01-05-2022,Public Sector Banks,State Bank of India,26012,39456,876707,51206,482373,1694664,14148758,278381730,22132273,66135452.3,22076473,146218839.2,0,0,92712,341962.44,60782293,122830916.1,31798357,49812250.28,2377,29206.88,194242972,961241497.3,71559,69486.83
166,01-05-2022,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,439503,0,0,0,0,0,0,0,0,30343,35958.58,4865,7701.24,0,0,97686,413192.6,0,0
167,01-05-2022,Private Sector Banks,Tamilnad Mercantile Bank,476,667,4490,0,0,0,37405,2079096,45540,199732.17,21968,98804.61,0,0,2132,8270.1,484768,1037483.48,154454,230810.65,124,348.08,5453313,22096756.7,0,0
168,01-05-2022,Public Sector Banks,UCO Bank,2123,222,10629,3568,1721,382935,0,11456060,0,0,0,0,0,0,0,0,1858991,3744451.79,1263796,1802681.97,852,15800.9,6965120,30426795.32,1895,1800.1
169,01-05-2022,Small Finance Banks,Ujjivan Small Finance Bank,489,3,0,0,0,68346,0,7337224,0,0,0,0,0,0,0,0,359806,534007.18,157356,263290.87,0,0,3106716,13606615.5,219,205.55
170,01-05-2022,Public Sector Banks,Union Bank of India,8042,3190,90658,8049,5417,222204,545740,48623903,492938,1537323.63,284799,992537.47,0,0,5220,26998.36,11022918,19448011.44,6997117,9998960.26,1515,5749.28,48061693,149090782.4,13859,13820.93
171,01-05-2022,Small Finance Banks,Unity Small Finance Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,1671.9,0,0
172,01-05-2022,Small Finance Banks,Utkarsh Small Finance Bank,225,6,0,450,0,5800,0,1367149,0,0,0,0,0,0,0,0,42456,69134.39,13583,20162.31,0,0,535691,1687677.43,0,0
173,01-05-2022,Private Sector Banks,Yes Bank,1060,192,59033,71831,281037,108912995,1238367,3769309,1550437,4400488.56,1178234,6586041.75,0,0,15685,66107.25,1381162,2625437.71,746849,1616085.96,68,1452.12,2588958,12196161.45,1095,1093.23
174,01-06-2022,Small Finance Banks,AU Small Finance Bank,434,3,0,337,0,661110,241818,2103740,371073,1902282.99,266830,1849424.91,1602,831.29,5063,31738.8,254369,602459.38,212391,500092.07,212,3887.34,892798,5686695.9,250,247.3
175,01-06-2022,Payment Banks,Airtel Payments Bank,0,0,0,0,0,3521867,0,2069252,0,0,0,0,0,0,0,0,0,0,217719,144190.89,0,0,0,0,0,0
176,01-06-2022,Foreign Banks,American Express,0,0,47445,0,0,0,1360776,0,962033,6878349.25,3304815,22914079.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,01-06-2022,Private Sector Banks,Axis Bank,5761,10423,1069086,710,338652,40363081,9704719,28729313,15714717,45625455.75,10724976,55332633.39,0,0,56929,236920.51,11872656,27350542.58,5675321,16612903.04,21117,521046.58,21234372,128898759.6,0,0
178,01-06-2022,Private Sector Banks,Bandhan Bank,424,5,36639,0,0,0,0,5059874,0,0,0,0,0,0,0,0,556798,1262681,344015,750875,0,0,2509856,12869179.77,23640,23791
179,01-06-2022,Foreign Banks,Bank of America,0,0,0,0,0,0,21274,0,30132,128736.15,13795,157313.49,0,0,2,14,0,0,0,0,0,0,0,0,0,0
180,01-06-2022,Public Sector Banks,Bank of Baroda,8770,2705,26029,37381,12269,757538,1348264,75993816,1500306,4646452.27,1435986,6872526.67,0,0,20818,96098,7963708,14469083.16,4008434,6822458.18,5,19.5,28282357,131390894,1696,1550.69
181,01-06-2022,Public Sector Banks,Bank of India,5220,2753,46345,11445,103,409807,169240,45402570,142335,479329.06,108444,302268.09,0,0,9220,53280.43,4704501,8053486.91,2764782,3514421.72,0,0,17838093,69266420.36,4374,4190.76
182,01-06-2022,Public Sector Banks,Bank of Maharashtra,1731,434,2852,0,355014,557608,77017,12651775,83933,349389.61,0,0,0,0,940,4300.64,2447945,3610611.36,1007201,1341509.6,9059,102256.03,7270841,30700376.64,0,0
183,01-06-2022,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,1679,0,0,0,0,0,0,0,0,66,503.17,19,11.8,0,0,344,3180.02,0,0
184,01-06-2022,Private Sector Banks,CSB Bank,435,52,0,1164,4646,0,0,822990,0,0,0,0,0,0,0,0,248488,429761.35,50082,92778.65,16,115.6,487267,2280586.31,94,18.77
185,01-06-2022,Public Sector Banks,Canara Bank,8071,4130,49824,8906,66,1426442,922700,46100836,636586,1677729.23,292789,989769.53,0,0,55202,278671.52,9520319,18282217.81,3889247,6711685.06,4185,69015.88,31153988,139532624.2,2007,1783.72
186,01-06-2022,Small Finance Banks,Capital Small Finance Bank,165,2,0,0,0,0,0,190939,0,0,0,0,0,0,0,0,48425,117547.8,17386,34976.78,0,0,125668,645530.93,0,0
187,01-06-2022,Public Sector Banks,Central Bank of India,2418,581,3424,8982,7846,190305,0,27038530,0,0,0,0,0,0,0,0,2622310,5259061.81,711967,1183201.28,0,0,8646998,38229003.49,9881,9938.59
188,01-06-2022,Foreign Banks,Citibank,47,443,0,0,0,0,2556297,1337043,7077220,18751070.97,5414247,23355517.66,0,0,11494,67477.18,978138,2367630.18,995668,2723971.73,0,0,903705,5012535.45,0,0
189,01-06-2022,Private Sector Banks,City Union Bank,1114,577,7682,24598,0,34560,1725,2621852,1415,3540.31,374,1123.76,0,0,7,32.5,896857,1694095.76,184063,319827.28,0,0,2670102,14316787.08,0,0
190,01-06-2022,Foreign Banks,DBS Bank,476,506,801,93,0,2811,22031,2060166,23322,80563.64,12254,97226.17,0,0,221,737.91,661703,965593.93,267737,458302.17,473,7037.54,1229837,5449374.3,49,44.21
191,01-06-2022,Private Sector Banks,DCB Bank,365,8,9041,0,5688,0,3530,886534,6071,14481.52,2754,10385.37,0,0,160,966.57,300432,610003.66,69719,328808.08,478,15950.11,287559,1682654.57,0,0
192,01-06-2022,Foreign Banks,Deutsche Bank,13,18,0,0,0,7,0,120095,0,0,0,0,0,0,0,0,62865,151224.57,28728,78236.01,0,0,47314,265578.99,0,0
193,01-06-2022,Private Sector Banks,Dhanlaxmi Bank,214,44,1521,0,0,21644,7471,513243,17244,33827.99,5545,18815.79,9,145.13,120,401.91,249638,395858.96,47766,85252.72,0,0,458026,1965974.39,0,0
194,01-06-2022,Small Finance Banks,ESAF Small Finance Bank,411,2,0,1084,0,0,0,4544773,0,0,0,0,0,0,0,0,289716,346124.29,0,0,0,0,880963,3954863.32,73,42.7
195,01-06-2022,Small Finance Banks,Equitas Small Finance Bank,339,3,16273,299,24776,0,0,3603362,0,0,0,0,0,0,0,0,282873,473927.53,162521,400023.95,0,0,1018000,3593084.01,0,0
196,01-06-2022,Private Sector Banks,Federal Bank,1509,351,16090,0,102143,3259467,234580,12155305,511619,1619395.88,476811,2456157,0,0,2384,11783.83,5331384,8834368.07,2073852,4080285.62,2069,21408.76,9134630,43754744.63,338,287.91
197,01-06-2022,Small Finance Banks,Fincare Small Finance Bank,126,,0,0,0,0,0,3563554,0,0,0,0,0,0,0,0,52583,55097.23,7974,10664.43,0,0,625285,2872914.48,0,0
198,01-06-2022,Payment Banks,Fino Payments Bank,0,0,0,320914,0,14964,0,4997770,0,0,0,0,0,0,0,0,222472,436006.09,29897,31842.64,0,0,1658471,5345178.76,275,160.22
199,01-06-2022,Private Sector Banks,HDFC Bank,9030,9590,1306431,3318,1385589,0,17605497,45013206,30307249,113608134.6,27077748,182174415.6,0,0,166114,979335.91,24352758,55451232.01,16604725,39021548.66,616836,4162124.6,39459953,232807132.1,52100,52017.34
200,01-06-2022,Foreign Banks,HSBC,46,28,0,0,0,0,762412,523995,610907,3335531.57,1066791,3913692.77,0,0,1666,13312.44,379483,1035718.12,0,0,0,0,254181,1437561.56,0,0
201,01-06-2022,Private Sector Banks,ICICI Bank,8523,7986,1032490,2560,516862,3163945,13531271,36545077,20632299,72107608.94,22846725,144574883.5,0,0,48685,238163.42,16704040,40092861.05,6543711,21940429.92,26616,247219.34,22788522,141432693,68,52.43
202,01-06-2022,Private Sector Banks,IDBI Bank,2210,1176,22602,217,5928,183022,41815,12812177,70290,215928.9,45978,159232.78,0,0,431,2047.19,2684224,5064008,859950,1597091.97,0,0,6838789,33210624.23,583,643.76
203,01-06-2022,Private Sector Banks,IDFC First Bank,588,219,30104,11584,0,38079,962792,4458810,1449506,4998429.85,1204519,7766493.48,0,0,12702,45384.9,1395658,2101444.42,447501,1288141.63,0,0,3107399,12988360.51,0,0
204,01-06-2022,Payment Banks,India Post Payments Bank,0,0,0,132120,0,120247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0
205,01-06-2022,Public Sector Banks,Indian Bank,4228,596,14750,9657,0,377986,156312,27703669,125038,283483.29,61221,283729.37,0,0,3083,19075.62,5896214,10750901.98,2728229,3959054.7,4788,73404.65,20727821,95795257.38,45612,45087.01
206,01-06-2022,Public Sector Banks,Indian Overseas Bank,2735,646,0,0,0,108609,77236,14886914,61667,143092.14,23770,62948.38,0,0,821,3846.02,3694785,6619468.34,1155888,1844257.15,0,0,15392443,65472058.63,0,0
207,01-06-2022,Private Sector Banks,IndusInd Bank,1525,1258,230746,164,36052,66303,2029218,7255130,2375590,10600126.43,2426773,44890662.48,0,0,20117,101824.82,1684156,3397573.99,1055122,3110302.76,1023,75398.76,4913978,24224697.61,0,0
208,01-06-2022,Private Sector Banks,Jammu & Kashmir Bank,840,617,11463,945,0,36761,81054,3527294,121753,804715.76,104589,269494.73,0,0,6065,23566.4,1094508,2567743.89,3094565,1410257.61,0,0,5962858,30617541.04,5,3.3
209,01-06-2022,Small Finance Banks,Jana Small Finance Bank,65,2,0,164,0,493924,0,2438818,0,0,0,0,0,0,0,0,62189,89059.14,15104,29583.4,0,0,298705,1471947.8,0,0
210,01-06-2022,Payment Banks,Jio Payments Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,01-06-2022,Private Sector Banks,Karnataka Bank,832,619,9724,0,0,35065,0,5184924,0,0,0,0,0,0,0,0,1889987,2668013.07,406645,632889.37,0,0,4466692,19261858.92,0,0
212,01-06-2022,Private Sector Banks,Karur Vysya Bank,1371,866,9322,0,0,16398,9169,4040127,19787,94939.01,4981,44322.08,0,0,389,2730.83,1926506,3955186.99,418511,1030384.5,10712,218658.95,5197306,24844440.23,0,0
213,01-06-2022,Private Sector Banks,Kotak Mahindra Bank,1413,1342,59652,6471,26947,260816,3869513,24587521,4337101,13610453.44,3397624,19248176.94,0,0,39626,148873.77,5057518,8696833.31,3806527,8056739.13,0,0,10181389,45810661.39,0,0
214,01-06-2022,Payment Banks,NSDL Payments Bank,0,0,0,91000,0,0,0,375333,0,0,0,0,0,0,0,0,693,656.53,24948,13173.33,0,0,3940,15602.92,0,0
215,01-06-2022,Small Finance Banks,North East Small Finance Bank,8,1,0,0,0,0,0,317945,0,0,0,0,0,0,0,0,18312,21519.18,0,0,0,0,48927,173924.37,0,0
216,01-06-2022,Payment Banks,Paytm Payments Bank,1,65,455330,0,0,23289342,0,37239918,0,0,0,0,0,0,0,0,681101,780089,1745075,1912820,0,0,1971597,7281464,0,0
217,01-06-2022,Public Sector Banks,Punjab & Sind Bank,777,25,1051,357,1131,13555,0,3517700,0,0,0,0,0,0,0,0,550715,1124005.21,340230,709140.79,0,0,1525194,6720561.6,0,0
218,01-06-2022,Public Sector Banks,Punjab National Bank,8206,5013,42944,11265,586124,57863,330315,46296504,418321,1225915.51,167738,547302.18,0,0,2704,8364.51,8690853,16735928.62,5428500,7925228.89,0,0,28273299,136013583.7,0,0
219,01-06-2022,Private Sector Banks,RBL Bank,376,41,943093,0,47114,72410,3914742,1383312,5343936,19603091.93,4144164,24512259.24,0,0,32776,115902.37,315582,610519.41,144991,399867.08,136,6715.11,609959,3018010.47,0,0
220,01-06-2022,Foreign Banks,SBM Bank India,8,,0,230651,0,0,1048914,112254,374874,1534763.92,1089788,4650711.04,0,0,61730,399816.32,5590,10527.47,14985,26624.95,0,0,6063,24060.15,0,0
221,01-06-2022,Private Sector Banks,South Indian Bank,855,417,11940,0,4437,56841,102132,3645317,277896,855279.13,241172,1326851.6,0,0,0,0,1863522,3266936.8,428732,976925.65,0,0,3110432,13882975.02,0,0
222,01-06-2022,Foreign Banks,Standard Chartered Bank,97,71,0,0,0,0,1325750,1124313,1676090,5045067.25,1404270,6328385.01,0,0,3087,21310.32,850733,2056009.45,597666,1084012.44,21,458.12,969371,4492253.58,0,0
223,01-06-2022,Public Sector Banks,State Bank of India,26022,39548,953970,51544,518815,1749438,14315734,274069731,23705628,68309259.27,18159026,120052406.3,0,0,91727,342126.61,57507759,110756854.2,29873680,47622743.68,2132,26272.01,189377980,924425253.7,68461,67181.54
224,01-06-2022,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,472353,0,0,0,0,0,0,0,0,26999,31868.15,4081,7878.27,0,0,101030,434240.38,0,0
225,01-06-2022,Private Sector Banks,Tamilnad Mercantile Bank,476,668,4490,0,0,0,40660,2089014,44698,198105.03,21073,103363.43,0,0,2025,8111,487441,1027169.34,140320,229581.84,113,298.69,5427385,22180050.7,0,0
226,01-06-2022,Public Sector Banks,UCO Bank,2144,222,10331,3568,1651,400905,0,11542722,0,0,0,0,0,0,0,0,1754992,3440800.01,1117238,1704470.93,1518,22984.38,6845507,29728860.75,2972,1632.03
227,01-06-2022,Small Finance Banks,Ujjivan Small Finance Bank,489,3,0,0,0,92922,0,7418764,0,0,0,0,0,0,0,0,356884,494108.96,154428,275034.4,0,0,3264923,14409164.8,171,167.8
228,01-06-2022,Public Sector Banks,Union Bank of India,8042,3190,49108,8032,6097,231730,552143,49044522,486792,1505271.79,266186,996496.46,0,0,6130,31150.89,10361312,17596073.56,6435536,9922865.24,2583,9573.88,47443437,145769832.4,13513,13652.53
229,01-06-2022,Small Finance Banks,Unity Small Finance Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,1759.4,0,0
230,01-06-2022,Small Finance Banks,Utkarsh Small Finance Bank,231,6,0,450,0,7572,0,1392937,0,0,0,0,0,0,0,0,40122,61158.79,12566,20338.31,0,0,600256,1758299.44,0,0
231,01-06-2022,Private Sector Banks,Yes Bank,1060,192,58297,91584,292441,113196471,1294496,3861792,1533286,4385330.96,1079647,6597157.83,0,0,16324,69267.2,1324133,2433548.95,701552,1579811,51,859.98,2552919,11933042,1058,1057
232,01-07-2022,Small Finance Banks,AU Small Finance Bank,439,3,0,338,0,718238,274656,2158365,399701,2087334.67,309557,2229132.12,1295,651.16,5638,35495.9,259927,607300.68,194402,562329.13,237,3235.28,908307,5646406.85,297,295.11
233,01-07-2022,Payment Banks,Airtel Payments Bank,0,0,0,0,0,3682568,0,2348434,0,0,0,0,0,0,0,0,0,0,241706,180149.84,0,0,0,0,0,0
234,01-07-2022,Foreign Banks,American Express,0,0,47948,0,0,0,1356420,0,1005261,7204702.27,3246269,22976105.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,01-07-2022,Private Sector Banks,Axis Bank,5779,10399,1131376,710,393450,41167353,9932333,29034253,15514532,46531243.71,11195923,54121093.68,0,0,56038,233338.04,12178597,27115687.84,5705569,17532249.53,20684,511520.59,21492417,129879097.2,0,0
236,01-07-2022,Private Sector Banks,Bandhan Bank,423,5,36762,0,0,0,0,5096560,0,0,0,0,0,0,0,0,564058,1268998.64,306908,756678.66,0,0,2986361,13253269.08,27365,27456.15
